,Exp Count,Kill
1931,0.1671823,3.780177566
1932,0.156818039,3.974996386
1933,0.193068972,4.009894042
1934,0.201581346,3.776685813
1935,0.18604636,3.651159819
1936,0.206897513,3.949043841
1937,0.230769891,4.116290852
1938,0.255119155,3.959071328
1939,0.265989687,3.797983885
1940,0.21308463,3.86356079
1941,0.130718954,3.810457516
1942,0.214796777,3.873501882
1943,0.116197019,3.454220487
1944,0.165957517,4.053193214
1945,0.175126415,3.875623697
1946,0.191488801,3.957435231
1947,0.154506471,3.849786234
1948,0.212904489,4.068411245
1949,0.155619148,3.544658373
1950,0.062500098,3.312505176
1951,0.195653055,3.922377911
1952,0.191037511,3.941033088
1953,0.18810365,3.940530308
1954,0.133928601,3.455357914
1955,0.129310334,3.323275576
1956,0.218182083,4.072732209
1957,0.027027027,2.540540541
1958,0.233564701,4.136690367
1959,0.282918955,4.072965332
1960,0.254144208,4.182329685
1961,0.24000084,3.985013948
1962,0.147368204,3.778941799
1963,0.271248377,4.17722501
1964,0.238854454,3.964983937
1965,0.141891657,3.618237254
1966,0.213894475,4.053026086
1967,0,3.078947368
1968,0.19844385,4.103118428
1969,0.246377764,4.072479507
1970,0.212962569,3.777770782
1971,0.170731624,3.426827597
1972,0.18677029,3.66536694
1973,0.194621054,3.930395916
1974,0.18857089,3.891417453
1975,0.099999975,3.574999106
1976,0.201923854,4.096169601
1977,0.19474585,4.187035769
1978,0.248311608,4.170621494
1979,0.220676295,4.127243145
1980,0.247059737,4.003376147
1981,0.222680642,3.909282381
1982,0.159762983,3.674548603
1983,0.171195187,3.904880693
1984,0.263737326,4.267416462
1985,0.210098507,4.138451984
1986,0.21784255,4.058095496
1987,0.12195116,3.317071553
1988,0.226258184,4.148066708
1989,0.289158368,4.257053757
1990,0.219100508,3.514035073
1991,0.309160954,4.202298898
1992,0.231742875,4.053393558
1993,0.150838208,3.268161172
1994,0.305234067,4.111938925
1995,0.194384491,3.83585396
1996,0.211586475,3.740546619
1997,0.180379461,3.550627293
1998,0.269407623,4.114174037
1999,0.171428339,3.55713803
2000,0.129310367,2.71551771
2001,0,1.548386847
2002,0.134615126,3.576916198
2003,0.103448205,2.379308704
2004,0.224863423,3.954305559
2005,0.211453651,3.87224499
2006,0.286004289,3.912782079
2007,0.12558146,3.460466887
2008,0.242291923,4.211474153
2009,0.174756942,3.749992718
2010,0.224453128,3.952564842
2011,0.105769027,3.567300832
2012,0.207492197,3.786732603
2013,0.203947368,3.894736842
2014,0.148883079,3.960289905
2015,0.311419601,4.131500041
2016,0.201342147,4.053688555
2017,0.264575296,3.964145115
2018,0.235650686,4.078569564
2019,0.264971329,3.920677464
2020,0.20963815,3.903606933
2021,0.268966398,4.381048834
2022,0.196809034,3.824478257
2023,0.202614379,3.849673203
2024,0.159217388,3.812837447
2025,0.051724147,2.534483196
2026,0.0387931,3.56896521
2027,0.168103434,3.271551442
2028,0.338523508,4.042826726
2029,0.207089977,3.973888752
2030,0.276050321,3.949955325
2031,0.130434683,2.282606959
2032,0.175824562,3.950558133
2033,0.129310367,2.741379783
2034,0.121323391,3.496319545
2035,0.336273777,4.073068891
2036,0.242647639,4.125009858
2037,0.280136727,3.988128315
2038,0.151315789,3.980263158
2039,0.175781525,3.755865244
2040,0.340165886,4.094285787
2041,0.130434794,2.58260892
2042,0.126050441,2.495798739
2043,0.206303252,3.782226287
2044,0.223455719,3.855799746
2045,0.246576509,3.99379225
2046,0.138888966,3.611113117
2047,0.267857462,4.095242971
2048,0.243631543,4.00320065
2049,0.221419324,3.842276503
2050,0.285348731,3.721101693
2051,0.223405308,3.861720321
2052,0.189015303,3.906316261
2053,0.215908895,3.477269566
2054,0.242106028,3.936854537
2055,0.176205642,3.99399455
2056,0.26304127,3.802444686
2057,0.27322479,3.967223954
2058,0.256666838,3.996669331
2059,0.211599608,3.949859357
2060,0.02777777,2.249999375
2061,0.226028171,3.821930897
2062,0.253677496,3.930162953
2063,0.253846642,3.842315081
2064,0.204904252,3.751323997
2065,0.237624092,3.908916309
2066,0.182212542,3.83947856
2067,0.237805929,3.928371025
2068,0.267677714,3.515163942
2069,0.189024621,3.87805351
2070,0.081081081,2.459459459
2071,0.234986148,3.728446875
2072,0.285052804,3.816926575
2073,0.213096725,3.785796504
2074,0.153322499,3.608189466
2075,0.236404179,3.572699779
2076,0.192494669,3.78088586
2077,0.198237903,3.475771231
2078,0.194331897,3.558702869
2079,0.201922999,2.567306705
2080,0.205263806,3.700011684
2081,0.161393069,3.726281152
2082,0.187257297,3.749047133
2083,0.190069144,3.652409769
2084,0.128571254,3.717852097
2085,0.259310028,3.941512424
2086,0.130434683,2.282606959
2087,0.158147622,3.714072934
2088,0.162499959,3.574999106
2089,0.190476077,3.726188258
2090,0.157894737,2.552631579
2091,0.171875269,3.390630298
2092,0.22641527,3.679248141
2093,0.223684211,3.848684211
2094,0.080357129,2.517856693
2095,0.198237903,3.806167736
2096,0.243063452,3.695896323
2097,0.144736861,3.302632014
2098,0.252630914,3.734200699
2099,0.227748035,4.02093083
2100,0.198008409,3.66502357
2101,0.181034467,3.271551442
2102,0.168540273,3.602548329
2103,0.188947133,3.709533501
2104,0.108108137,3.364865774
2105,0.032608671,2.70651968
2106,0.182608712,2.895652426
2107,0.16741064,3.616069814
2108,0.225226341,3.734252737
2109,0.162895987,3.312218394
2110,0.239437631,3.892035225
2111,0.141393587,3.682380822
2112,0.029126199,2.65048415
2113,0.283499364,3.744730403
2114,0.151260472,3.617646299
2115,0.169355078,3.82258604
2116,0.216426361,3.729192686
2117,0.218868998,3.562281626
2118,0.209816775,3.647867084
2119,0.155688809,3.910184324
2120,0.236632376,3.766064431
2121,0.105633654,3.53872741
2122,0.161638001,3.678880896
2123,0.105263172,3.53947415
2124,0.187500721,3.841360928
2125,0.15126053,2.924370239
2126,0.239104494,3.762159771
2127,0.302996906,3.745840868
2128,0.21295244,3.560415354
2129,0.205540407,3.634129329
2130,0.213137986,3.743989911
2131,0.194278015,3.822307002
2132,0.285316281,3.876944766
2133,0.223455719,3.665624666
2134,0.227130341,3.823360734
2135,0.24474766,3.686048085
2136,0.230769891,3.906987927
2137,0.204748747,3.778949692
2138,0.116666375,3.616657625
2139,0.110091541,3.642195152
2140,0.210773327,3.783381226
2141,0.107842926,3.696071184
2142,0.19977818,3.95227832
2143,0.147058737,2.529410277
2144,0.246393088,3.88901523
2145,0.135135135,2.513513514
2146,0.202783623,3.966209091
2147,0.259711634,3.809103958
2148,0.202380832,3.785712032
2149,0.176175088,3.921154098
2150,0.179577212,3.580980872
2151,0.09459462,3.405406326
2152,0.146666706,3.493334265
2153,0.209877752,3.905372294
2154,0.160622261,4.077732884
2155,0.152777863,3.611113117
2156,0.199630794,4.020342378
2157,0.201922737,3.850955058
2158,0.107142881,3.522322215
2159,0.142857143,3.662337662
2160,0.272728512,4.18183719
2161,0.185566484,3.757721305
2162,0.223684211,3.986842105
2163,0.262032786,4.171134147
2164,0.310617862,4.214966434
2165,0.232759383,4.117254867
2166,0.215074043,4.080892105
2167,0.125873945,3.618875931
2168,0.153191476,3.548935868
2169,0.240918243,4.279166882
2170,0.261987199,4.037685061
2171,0.286902525,4.035346391
2172,0.161289802,3.951600156
2173,0.105263172,3.565789943
2174,0.298556623,3.948652113
2175,0.236404179,3.958937593
2176,0.242945739,4.034371669
2177,0.149999647,3.749991176
2178,0.255001211,4.001269006
2179,0.228525973,4.351718005
2180,0.152542347,3.495762119
2181,0.267658639,4.243504678
2182,0.165957433,3.434042261
2183,0.196874569,3.815616653
2184,0.202247646,4.101132812
2185,0.279071147,3.797983885
2186,0.20105249,3.993454362
2187,0.245690926,3.965537753
2188,0.19999995,3.512499122
2189,0.195845232,3.93470876
2190,0.264823704,4.15812742
2191,0.221172441,4.400764463
2192,0.201219021,3.887185641
2193,0.238983861,3.986454191
2194,0.177272784,3.463637466
2195,0.055045899,3.646790831
2196,0.138888966,3.597224221
2197,0.206896003,4.002641903
2198,0.141176138,3.952931875
2199,0.2984833,4.244533708
2200,0.148935964,3.808505371
2201,0.253572244,3.982155657
2202,0.214285067,4.071416268
2203,0.148409679,3.731443357
2204,0.182370433,3.866253172
2205,0.089552142,3.694025853
2206,0.113445354,3.617646299
2207,0.233074543,3.955607957
2208,0.286282761,4.34791944
2209,0.21428514,3.785704145
2210,0.142241367,3.530172109
2211,0.15999968,3.81999236
2212,0.142241367,3.439654876
2213,0.24528406,3.990582979
2214,0.133928548,2.517856693
2215,0.27500149,4.020855113
2216,0.211422425,4.064413851
2217,0.211955946,4.16574955
2218,0.259842878,4.110241884
2219,0.242821302,4.143628017
2220,0.163636161,3.599995549
2221,0.26174523,3.922822741
2222,0.287293453,4.060782455
2223,0.209134263,4.038454743
2224,0.273256291,3.988379049
2225,0.195845232,3.738863528
2226,0.160919392,3.574709357
2227,0.223823366,4.162329271
2228,0.311946834,4.181415004
2229,0.114893607,3.497872043
2230,0.258389522,4.073829605
2231,0.311000348,4.05817527
2232,0.232896146,4.053971906
2233,0.268657268,4.113814413
2234,0.315316878,4.094614883
2235,0.237850993,4.258300041
2236,0.271918164,4.185756659
2237,0.132743386,3.504425399
2238,0.30938658,4.199314483
2239,0.293058373,4.24163434
2240,0.09459462,3.33783874
2241,0.288919997,4.345673383
2242,0.079646011,2.734513032
2243,0.2499995,3.92999214
2244,0.228345737,4.086601302
2245,0.177048774,3.924581157
2246,0.221428255,4.242851082
2247,0.325581963,4.319774976
2248,0.221537916,4.006143985
2249,0.232394039,3.771121449
2250,0.261160598,4.212051691
2251,0.262425865,4.389669009
2252,0.152777863,3.652779807
2253,0.314412128,4.305699419
2254,0.273586067,4.014167985
2255,0.263060241,4.24254602
2256,0.305173413,4.241393205
2257,0.195122189,4.024395152
2258,0.080152601,3.721370779
2259,0.154285908,3.291432709
2260,0.126050441,2.495798739
2261,0.166666667,4.064102564
2262,0.044117641,1.411764498
2263,0.193015167,4.158098172
2264,0.1999995,3.716657375
2265,0.273697493,3.966836395
2266,0.340679121,4.15425137
2267,0.266759362,4.067054275
2268,0.185841613,3.72125705
2269,0.243843416,3.979081191
2270,0.252265441,3.803386644
2271,0.283019088,3.779137231
2272,0.278571647,3.128573887
2273,0.254365263,4.002512231
2274,0.233009256,3.939312739
2275,0.196454086,3.753091594
2276,0.236404179,3.619314688
2277,0.24852196,3.785521998
2278,0.219755998,3.589347961
2279,0.293007997,3.729192686
2280,0.167410864,3.773440869
2281,0.298527045,3.821883286
2282,0.205480424,3.851823956
2283,0.2107291,3.881246873
2284,0.172070619,3.815478949
2285,0.224228076,3.869867303
2286,0.259043778,3.826146619
2287,0.140468744,3.827773279
2288,0.249722725,3.709214868
2289,0.203107816,3.702555596
2290,0.203107816,3.72586305
2291,0.209468026,3.71006927
2292,0.193764071,3.714924945
2293,0.219755998,3.675918505
2294,0.236404179,3.85238923
2295,0.22620617,3.786172128
2296,0.213389059,3.778241571
2297,0.243063452,3.685907414
2298,0.222487772,3.961717749
2299,0.196639383,3.877325261
2300,0.193118907,3.745840868
2301,0.219755998,3.749170504
2302,0.242370448,4.01796342
2303,0.219755998,3.649281415
2304,0.256381997,3.849059594
2305,0.230454003,3.983562045
2306,0.22641527,3.805774322
2307,0.166667659,3.78573682
2308,0.164557066,3.848103701
2309,0.233074543,3.782466868
2310,0.228605513,3.647137191
2311,0.225989211,3.836166861
2312,0.243063452,3.742511232
2313,0.201298701,3.844155844
2314,0.229744907,3.849059594
2315,0.233074543,3.642622142
2316,0.165355008,3.831511751
2317,0.203107816,3.719203777
2318,0.237658301,3.847309019
2319,0.205883186,3.852956758
2320,0.269700542,3.755829777
2321,0.239733816,3.832411413
2322,0.249722725,3.752500141
2323,0.223085634,3.705885232
2324,0.221699054,4.047186993
2325,0.24237912,4.166176954
2326,0.256381997,3.862378139
2327,0.286074137,3.78671818
2328,0.209767089,3.76248905
2329,0.183834243,4.075644271
2330,0.229744907,3.865707776
2331,0.250000033,3.76315839
2332,0.18777391,3.698709338
2333,0.28967836,3.705885232
2334,0.209767089,3.722533414
2335,0.159822544,3.739181595
2336,0.276846567,3.810415471
2337,0.162711589,3.783044436
2338,0.240846359,3.828189503
2339,0.253897494,3.888640559
2340,0.210169777,3.962717238
2341,0.256381997,3.948948684
2342,0.259711634,3.785796504
2343,0.168028397,3.721128871
2344,0.155000543,3.815013353
2345,0.209540748,3.848394713
2346,0.265116896,3.938381252
2347,0.255786624,3.876994405
2348,0.116882851,3.818173141
2349,0.236404179,3.589347961
2350,0.229744907,3.639292506
2351,0.239733816,3.865707776
2352,0.231646743,3.862044871
2353,0.253052361,3.755829777
2354,0.253522484,3.929598496
2355,0.188284464,3.841003059
2356,0.223009481,4.115055901
2357,0.235771591,3.853646004
2358,0.239733816,3.782466868
2359,0.266666844,4.003336002
2360,0.197530791,3.629628285
2361,0.230454003,4.008253545
2362,0.223326032,4.023590673
2363,0.289301626,4.034370618
2364,0.232338314,3.994588555
2365,0.22641527,3.859048503
2366,0.242958345,3.926066015
2367,0.207043362,3.823964128
2368,0.084112201,3.588787227
2369,0.26824886,3.974462708
2370,0.258929843,4.013412566
2371,0.286348724,3.938959775
2372,0.253113399,3.958527577
2373,0.164835527,4.005503309
2374,0.202925528,3.959790032
2375,0.168873949,3.933769624
2376,0.216496073,3.866001302
2377,0.265767083,3.923442864
2378,0.278761,4.141592004
2379,0.208045537,3.853003345
2380,0.196819399,3.888674177
2381,0.274553449,4.205355265
2382,0.111627964,3.837211266
2383,0.228427584,3.875654683
2384,0.268541444,4.327353555
2385,0.270832938,3.989577515
2386,0.162162206,3.648649635
2387,0.247788817,3.964621067
2388,0.306326542,3.942289411
2389,0.15901037,3.837450271
2390,0.217741821,3.77419157
2391,0.212389418,3.676991801
2392,0.302838448,4.003145734
2393,0.229007109,4.190830097
2394,0.153846134,3.999999487
2395,0.260203418,4.377539853
2396,0.220982044,4.13839101
2397,0.184322073,4.125000874
2398,0.299999077,4.207679361
2399,0.273436646,4.218736816
2400,0.183050537,4.016942344
2401,0.283554411,4.293013786
2402,0.213649344,3.961414928
2403,0.029126199,2.12621256
2404,0.218181888,3.872728505
2405,0.203803794,4.100532336
2406,0.207236501,4.075651191
2407,0.302631579,4.605263158
2408,0.192856881,4.071423046
2409,0.200836761,3.891212249
2410,0.208913067,4.128122206
2411,0.222972604,4.114858053
2412,0.208332813,4.308322563
2413,0.254237245,3.902541711
2414,0.235074372,4.264920758
2415,0.212389418,4.008850267
2416,0.141025623,3.935896931
2417,0.216762505,4.187851589
2418,0.265060081,3.975901219
2419,0.2342005,3.959103686
